Date CreatedTweet Content
2015-09-22 22:59:42,Good. https://t.co/UkOr0vfeHX
2015-09-22 22:40:36,@deray: Let's meet; we want to hear from anyone ready to address this urgent problem and work toward solutions. Our team will follow up.
2015-09-22 22:18:11,Wishing an easy fast for all those observing Yom Kippur.
2015-09-22 20:17:07,Hillary's prescription plan would cap out-of-pocket costs at $250 per month. What would you do with your savings? http://t.co/bTIkVKAdkl
2015-09-22 20:05:24,"""If we’re serious about raising people’s incomes, we have to bring down out-of-pocket costs."" —Hillary"
2015-09-22 20:02:45,"""If the medicine you need costs less in Canada, you should be able to buy it from Canada—or any country that meets our safety standards."""
2015-09-22 20:01:16,"""Under my plan, I’ll cap out-of-pocket drug costs for families. You won’t have to pay more than $250/month for covered medications.""—Hillary"
2015-09-22 19:56:26,"Hillary’s prescription drug reform plan: ""I want to both protect consumers and promote innovation—while putting an end to profiteering."""
2015-09-22 19:51:42,"The uninsured rate is the lowest in decades, but prescription costs, out-of-pocket costs, and premiums are growing. We need to do better."
2015-09-22 19:41:27,"Hillary on her plan to stop drug companies' price gouging, boost innovation, and keep money in families' pockets → http://t.co/IzqXHljV8R"
2015-09-22 18:17:58,"Outrageous. When companies put profits ahead of safety and the environment, there should be consequences. https://t.co/8zQ6sQp4hz"
2015-09-22 15:38:35,The best way to celebrate National Voter Registration Day: Register to vote! → http://t.co/7HK2N8lVRo #CelebrateNVRD
2015-09-22 13:02:04,"We need labor law reform. The #WAGEAct would protect workers' rights, now Congress should pass it. -H"
2015-09-22 12:10:08,"David Axelrod, former Senior Advisor to President Obama, on Hillary’s greatest accomplishments. http://t.co/mrlJNtvFye"
2015-09-22 02:08:41,http://t.co/Eb9I7oMbY0
2015-09-22 00:37:36,"Every child deserves the opportunity to succeed, no matter who their parents are or where they’re from.
https://t.co/nAH4oLRfLo"
2015-09-21 23:22:25,"Couldn't agree more, @HumaAbedin. Welcome to Twitter! https://t.co/T8hBwqschV"
2015-09-21 22:33:28,"Hillary on what the attacks against Planned Parenthood are really about:
https://t.co/fmc7ZD6fq8"
2015-09-21 18:40:29,HBCUs serve some of our brightest students and are a bridge to equal opportunity. Proud to support them this #HBCUweek and year round. -H
2015-09-21 17:39:24,"At the #Emmys, @violadavis became the first black woman to win Outstanding Lead Actress in a drama. Bravo, Viola! http://t.co/y6wDrj22aG"
2015-09-21 15:55:28,Can a Muslim be President of the United States of America? In a word: Yes. Now let's move on. -H http://t.co/AB99hiUPie
2015-09-21 14:56:01,Price gouging like this in the specialty drug market is outrageous. Tomorrow I'll lay out a plan to take it on. -H https://t.co/9Z0Aw7aI6h
2015-09-21 14:28:46,Hillary’s work “was an important part of the reason their lives were better.” http://t.co/xGKG5tU7qM
2015-09-21 12:02:34,"""These are our moms and our dads.” Keith from New Hampshire thanks Hillary for speaking up for caregivers:
https://t.co/KEnIge8HFJ"
2015-09-21 03:01:29,"A moving moment backstage: ""I'm taking care of my mom, she has Alzheimer's...thank you for speaking up for that.""
https://t.co/yOWjZoHY3Q"
2015-09-20 23:40:51,"On September 20, 1973, tennis star @BillieJeanKing defeated Bobby Riggs in a match titled “The Battle of the Sexes.” http://t.co/N4MsCT0fn1"
2015-09-20 22:25:59,Hillary: A champion for women’s rights. http://t.co/ku922NGL2y
2015-09-20 21:18:50,"Where are we on gefilte fish? Hillary talks emails with @JimmyFallon.
https://t.co/bYCA9j8pej"
2015-09-20 20:03:03,Carly Fiorina challenged Democrats to name an accomplishment of Hillary’s. @SenatorLeahy accepted: http://t.co/GvqmSQwocN
2015-09-20 18:58:47,Keith from NH works part-time so he can care for his mom. He shared his story with Hillary: http://t.co/I01hCm69Pg http://t.co/LoGi99fGPb
2015-09-20 16:48:37,"""I cannot imagine anyone being more of an outsider than the first woman president.""
https://t.co/ybAEte5WkO"
2015-09-20 15:31:51,RT @Jorge_Silva: .@HillaryClinton se unió a la despedida de Don Francisco felicitándolo y dándole las gracias. #SGHastaSiempre https://t.co…
2015-09-20 14:25:16,"""I believe in America, we should have each other’s backs."" Watch Hillary at #nhdems2016:
https://t.co/ITmKiVEhhx"
2015-09-20 02:28:00,".@POTUS is right: When we ensure black women and girls have the opportunity to live up to their God-given potential, America gets ahead. -H"
2015-09-20 01:25:06,What Every 20-Something Should Know About Hillary Clinton: http://t.co/72dCwQdDM6 via @Refinery29
2015-09-20 00:52:04,It's indisputable that having a Democrat in the White House is good for our economy.
2015-09-19 23:27:01,Senator Chuck Schumer: Hillary helped “restore the shattered credibility of the United States.” http://t.co/3LTkgRux1L
2015-09-19 22:18:20,"The hair’s real; the color’s not. Hillary’s impression of Donald Trump on @FallonTonight:
https://t.co/GoyE02ZrOg"
2015-09-19 19:22:29,"Cheers to you, @jimmyfallon. Happy birthday! 🍷 http://t.co/SBMyEfRzWc"
2015-09-19 18:03:12,"Proud to have the support of New Hampshire’s great governor, @Maggie_Hassan. #603forHRC http://t.co/nVS4nIRLHr"
2015-09-19 16:18:26,Post-speech dance break at the New Hampshire Democratic Party State Convention. (via @ABCLiz) #603forHRC http://t.co/OTUwgrbXv1
2015-09-19 15:47:35,"RT @HillaryforNH: Let's go, #603forHRC! http://t.co/nOpCj3256s"
2015-09-19 15:38:21,"“If you want a president who will listen to you, work her heart out to make your life better—then you’re lookin’ at her.""—Hillary #603forHRC"
2015-09-19 15:18:20,RT @sclark413: What an AMAZING crowd of support for Hillary at the NHDP Convention!! @HillaryforNH #603forHTC http://t.co/Ful7VapD2f
2015-09-19 15:02:45,RT @HillaryforNH: Hillary up next! Are you watching live? http://t.co/BfPkIPliGt #603forHRC
