Date CreatedTweet Content
2015-09-24 21:51:29,"Wow, a really nice lead in New Hampshire--- an increase since my last poll! http://t.co/Cr0OOd5Loi"
2015-09-24 21:42:25,"The failing @politico news outlet, which I hear is losing lots of money, is really dishonest!"
2015-09-24 21:41:27,".@politico, which is not read or respected by many, may be the most dishonest of the media outlets--- and that is saying something."
2015-09-24 16:55:20,Dishonest @nytimes reporter Jonathan Martin refused to acknowledge massive crowd surge forward… https://t.co/9Emtq4NdbZ
2015-09-24 16:33:21,Bloomberg: Trump leads GOP field https://t.co/kWqWeRzIkl
2015-09-24 16:24:35,"Despite the establishment and the media’s best efforts, the people are speaking loudly and clearly. Thank you to my amazing supporters!"
2015-09-24 16:23:45,New Bloomberg Poll: Trump Leads Big http://t.co/Eu0rMDbUPW
2015-09-24 14:46:26,So happy about my daughter @IvankaTrump’s announcement that she will be having a baby this spring. Congratulations!
2015-09-24 14:02:38,RT @IvankaTrump: I'm beyond excited to announce that Baby No. 3 will be arriving this Spring! http://t.co/01LSZwVgyk
2015-09-24 10:03:26,Will be on @Morning_Joe at 6:30 A.M.
2015-09-24 10:01:40,Will be on @CNN at 7:00 A.M.
2015-09-24 01:22:59,.@FoxNews owes me an apology for allowing clueless pundit @RichLowry to use such foul language on TV. Unheard of!
2015-09-24 01:21:54,Incompetent @RichLowry lost it tonight on @FoxNews. He should not be allowed on TV and the FCC should fine him!
2015-09-23 16:22:55,Wow! What a great night. Thank you to all of the viewers and congratulations to @StephenAtHome http://t.co/5rq2iMpHx6 @colbertlateshow
2015-09-23 16:02:53,.@FoxNews has been treating me very unfairly &amp; I have therefore decided that I won't be doing any more Fox shows for the foreseeable future.
2015-09-23 15:16:23,"Yogi Berra was not only a great baseball player, he was a great guy. Yogi will be missed. https://t.co/bC9pIOnmEh"
2015-09-23 15:12:18,"Headline reads"" Rubio passes Bush in Florida poll"" -- Unfair, because Trump destroys them both! Trump 31.5%, Rubio 19.2%, Bush 11.3%"
2015-09-23 13:53:54,".@JuliInkster  Congratulations on your great win--what a captain, what a champion!"
2015-09-23 02:42:59,"""@Mark60644:  @megynkelly still cannot figure out this massive base of support for Trump is because he is anti- politician. #Trump2016"""
2015-09-23 02:32:35,I will be doing @colbertlateshow at 11:30 on CBS. Enjoy! http://t.co/VDzpYct3Aq
2015-09-23 02:31:34,I will be the featured guest on the season opener of  @60Minutes this Sunday. There certainly is plenty to talk about!
2015-09-23 02:16:44,"Just remember, the birther movement was started by Hillary Clinton in 2008. She was all in!"
2015-09-23 02:07:58,"I think @megynkelly should take another eleven day ""unscheduled"" vacation."
2015-09-23 02:00:20,Do you ever notice that lightweight @megynkelly constantly goes after me but when I hit back it is totally  sexist. She is highly overrated!
2015-09-23 01:46:13,"Senator Marco ""amnesty"" Rubio, who has worst voting record in Senate, just hit me on national security-but I said don't go into Iraq. VISION"
2015-09-22 22:31:52,I will be on the @colbertlateshow tonight at 11:30 http://t.co/BnCG1XqvcW
2015-09-22 20:48:55,Yom Kippur blessings to all of my friends in Israel and around the world. #YomKippur
2015-09-22 13:58:42,"Morning Consult poll: ""Trump Leads""  http://t.co/61LFN0pfSw"
2015-09-22 12:59:53,"2016 Republican Primary Morning Consult Poll was just released. TRUMP 32, CARSON 12, BUSH 11, FIORINA 6, RUBIO 5, CRUZ 5. Taken after debate"
2015-09-22 12:18:21,"""@JimShellenback: @realDonaldTrump @EdwardChelednik @FoxNews I steer away from Fox now. Never thought that would happen."""
2015-09-22 12:17:51,"""@HuskerPower811: @celestefick @realDonaldTrump Have you listened to his plans for Vets when he takes office? They're Incredible!!"""
2015-09-22 12:15:21,"""@BradANGSA:  Trump is the only candidate telling the truth... the GOP is planning to stab Trump in the back... https://t.co/xhqhUVXrsx"""
2015-09-22 12:14:38,"""@IgnatiusGReilly: @charlescwcooke @realDonaldTrump @FoxNews will you cry when Marco Amnesty loses nomination?"""
2015-09-22 12:14:01,"""@MiriamRoseMc:  #TRUMp2016 would be the best for the country, jobs, trade and taxes - all others are status quo #MakeAmericaGreatAgain"""
2015-09-22 12:12:50,"""@JimClarkFarrier: @Rockprincess818 @LeahR77 @realDonaldTrump is the only one who can get us out of this mess!""  True!"
2015-09-22 12:12:25,"""@glendabelle_11: @FoxNews Fox has become a supporter of Liberals!They are Not supporting the GOP candidates-especially Trump! Quit watching"
2015-09-22 12:11:09,"""@EdwardChelednik: @realDonaldTrump @FoxNews Hey Donald your not alone. I can't watch it at all. Used to be all i watched."
2015-09-22 12:09:59,"""@bobby990r_1: @MediaBiasAlert  @megynkelly @realDonaldTrump is fighting for middle class and veterans! Discussing trade deals."""
2015-09-22 02:37:11,"""@VickyBrush:  Do what most of us are doing! Turn off @FoxNews! There is a major boycott going on with them, anyway. Problem solved!"
2015-09-22 02:34:51,"""@wallen_jeanine: @realDonaldTrump I can only watch Hannity. I think he is the only one in your corner"""
2015-09-22 02:34:14,"""@AngelaTribble: @realDonaldTrump WE LOVE YOU DONALD TRUMP BECAUSE WE KNOW YOU ARE THE ONLY ONE TO #MakeAmericaGreatAgain"" Thanks."
2015-09-22 02:33:40,"""@JodiL792:  @FoxNews I have been since you started running &amp; I noticed Meghan Kelly's attacks. Stopped watching. Only Hannity 4 sure."" Yes!"
2015-09-22 02:32:36,"""@ethansimmons111: @AllRepublicans @Ecsullie @RagingCynicism @FoxNews @oreillyfactor @KarlRove Karl Rove is a JOKE OWNED BY the BUSH family"""
2015-09-22 02:30:50,"""@madscape: @realDonaldTrump @FoxNews and millions will agree with you! Most of us on twitter now view OAN network"""
2015-09-22 02:30:02,"""@seleti00: @realDonaldTrump @FoxNews They attack you more then CNN or MSNBC combined. Just a bunch of old Bush appointee Rhinos."""
2015-09-22 02:28:52,"""@TheMindWave:  @FoxNews Im not sure why u r giving them this much importance, they had wanted to take u down in debate and they failed!!"""
2015-09-22 02:27:43,"""@joeoh89: @seanhannity  @realDonaldTrump What happened to The Pledge? Walker quits and slams Trump. Losers proving Pledge was sham."""
2015-09-22 02:26:39,"""@PhyllisA: @Hopeisalive66 @jdanielmoore @theblaze @megynkelly @realDonaldTrump that's ok! The more they talk the better POTUS Trump looks!"""
2015-09-22 02:24:19,"""@waynearmstron10: @realDonaldTrump you must be relentless and maintain energy, and respond as you have been. It's a marathon.""  True."
2015-09-22 02:24:01,"""@ellenEspence: @marklevinshow Thank you for maintaining your integrity during this disgusting lynching of @realDonaldTrump""  Thanks Mark!"
2015-09-22 02:22:27,.@RichLowry is truly one of the dumbest of the talking  heads - he doesn't have a clue!
2015-09-22 02:00:26,I am having a really hard time watching @FoxNews.
2015-09-22 01:44:53,"""@john_dipaolo: @realDonaldTrump will get out disaffected Repub base voters as well as Democrats looking for a real choice on immigration."
2015-09-22 01:44:01,"""@diannrr: @megynkelly Do you dream about @realDonaldTrump? He's in your head. Let it go."" She is the worst - all anti-Trump! Terrible show."
2015-09-22 01:04:53,"""@Rbbrkhd: @realDonaldTrump @oreillyfactor  @FoxNews The way you have treated @realDonaldTrump is totally unacceptable...CNN has been fair"""
2015-09-22 01:04:26,"""@blewthebigone: @realDonaldTrump Can't even think what the race would be without you in it."""
2015-09-22 01:01:44,"""@tammyhorne19: @realDonaldTrump @oreillyfactor love you trump"""
2015-09-22 01:01:26,"""@coolgirl6978:  @oreillyfactor @FoxNews this is bull fox. O'Reilly, I expect better from you. What is going on? Fair and balanced my ass"""
2015-09-22 00:59:44,"""@bewhatjesuswas: @oreillyfactor @FoxNews You dominate not because of them-but despite them;They need you more than you need them"""
2015-09-22 00:58:18,"""@Patrick92299179: @realDonaldTrump @oreillyfactor Couldn't agree more!"""
2015-09-22 00:57:26,"""@RagingCynicism: @realDonaldTrump @oreillyfactor they're not Trump haters. They're spoon fed morons."""
2015-09-22 00:55:55,".@oreillyfactor, why don't you have some knowledgeable talking heads on your show for a change instead of the same old Trump haters. Boring!"
2015-09-22 00:49:48,.@oreillyfactor was very negative to me in refusing to to post the great polls that came out today including NBC. @FoxNews not good for me!
2015-09-22 00:24:32,"""@alivelutheran: @TODAYshow touts CNN polls instead of their own!! Of course, the NBC one shows him much higher. Trump corrects them!"
2015-09-21 21:44:16,Via HuffPost Pollster #1 http://t.co/IXCbCtDUIp
2015-09-21 21:40:58,I will be interviewed tonight at 7pm ET by @greta #OnTheRecord
2015-09-21 21:39:57,I got to know @ScottWalker well—he’s a very nice person and has a great future.
2015-09-21 21:11:42,Thank you Dan--I agree! Best wishes. https://t.co/DAEomTNoMq
2015-09-21 18:22:21,"""@JudgeMoroz  Zogby is respected in the business of polling ~ the media is attempting to silence the message @realDonaldTrump"""
2015-09-21 17:39:52,#AskTrump @TwitterNYC http://t.co/hJHO1Rk06y
2015-09-21 17:38:49,I had a great time at @TwitterNYC #AskTrump http://t.co/RfWQdDPB33
2015-09-21 17:36:23,I just wrapped up a Q&amp;A @TwitterNYC. Thanks for all your questions! #AskTrump http://t.co/zpbcRHfxy6
2015-09-21 17:29:20,.@_Just_Mads_ #asktrump http://t.co/zElKKmMjTU
2015-09-21 17:28:22,.@MarieLeff #asktrump http://t.co/ufCLFKeFrN
2015-09-21 17:26:45,.@joycefinance #asktrump http://t.co/P8CwErG0lt
2015-09-21 17:25:46,.@Modern_Do_Good #asktrump http://t.co/I7AaH7AVRw
2015-09-21 17:23:49,.@ARealSuperMan #asktrump http://t.co/x2j6yiaBzU
2015-09-21 17:22:49,.@HighSock_Sunday #asktrump http://t.co/qVakUzXZAb
2015-09-21 17:21:37,.@KyleStephens30 #asktrump http://t.co/gjudtw87K7
2015-09-21 17:20:01,.@EliseChristine #asktrump http://t.co/KV1NPNYJTC
2015-09-21 17:18:13,.@Iammzsmit #asktrump http://t.co/bDrOCUoskG
2015-09-21 17:15:18,.@mdmrestoration #asktrump http://t.co/xfLPxhHikz
2015-09-21 17:12:18,.@MarketMavensInc #asktrump http://t.co/6uShpC3BM2
2015-09-21 17:10:15,.@dixierhilton #asktrump http://t.co/dbK8jckT5s
2015-09-21 17:07:15,#AskTrump Getting ready to answer your questions. http://t.co/MiSqyasjhu
2015-09-21 16:14:08,Has the media picked up the new Zogby poll that was just put out? I doubt it! http://t.co/YAZyKwVxNJ
2015-09-21 15:26:53,Jeb has been confused for forty years- https://t.co/MoqjlnwryJ
2015-09-21 14:56:10,Carly Fiorina is terrible at business--the last thing our country needs! http://t.co/n7lO0llhK8
2015-09-21 14:03:44,#AskTrump Send me your questions to answer live from @TwitterNYC later this afternoon.
2015-09-21 13:59:31,"New Zogby poll— highly respected— but the media won’t report it because it gives me an even bigger lead!
   
  http://t.co/YAZyKwVxNJ"
2015-09-21 12:39:46,"""@alivelutheran: @TODAYshow touts CNN polls instead of their own!! Of course, the NBC one shows him much higher. Trump corrects them!"
2015-09-21 12:39:23,"""@linley4067_jane: @realDonaldTrump @foxandfriends Fox is using you for ratings. They want u out of the race. Refuse."""
2015-09-21 12:38:36,"""@mickelsenkyle: @TODAYshow could you make your interview with @realDonaldTrump any more biased or... #TrumpForPresident"""
2015-09-21 12:38:16,"""@talsept58: @realDonaldTrump @foxandfriends You are great!!"""
2015-09-21 12:37:45,"""@Dis_labeledVet: @realDonaldTrump here is a Clinton insider who admitted Hillary started the whole Obama's a Muslim https://t.co/UqkW16u3Kz"
2015-09-21 12:36:38,"""@luvinlife1967: @foxnewspolitics @realDonaldTrump @HowardKurtz I dvr every Fox evening show EXCEPT Megyn's. She is a mean &amp; bitter woman."""
2015-09-21 12:36:15,"""@JohnSte38475254: @realDonaldTrump @FoxNews  ...Why is Fox being so hard on u? I don't get it...are they idiots?"""
2015-09-21 12:33:43,"""@nunyabus1: @realdonaldtrump @foxandfriends you go trumpy, don't back down""  I won't."
2015-09-21 12:32:47,"""@TheBrodyFile: On the Muslim issue: It might help @BarackObama if he actually supported Christians religious liberty rights."
2015-09-21 12:32:07,"""@TheBrodyFile: On the Muslim issue: It might help @BarackObama if he didn't take five years to visit Israel"""
2015-09-21 12:31:51,"""@TheBrodyFile: On the Muslim issue: It might help @BarackObama if he actually didn't come across as hostile to evangelicals in this country"
2015-09-21 12:30:38,"""@PaulkDebra: @TODAYshow @realDonaldTrump I totally support you! You have this Ga. Girl's vote!!!"""
2015-09-21 12:29:46,"""@MNTwisterChaser: Thanks @SavannahGuthrie and @NBCNews for showing us how lopsided you are! Use your own poll! #trainwreck #Trump2016"
2015-09-21 12:28:14,The @TODAYshow refused to use their just in poll numbers where I have a massive lead but instead used @CNN numbers where my lead is smaller.
2015-09-21 11:32:57,Will be on @foxandfriends  now. Enjoy!
2015-09-21 03:22:58,"""@SaijoSaijo75: @realDonaldTrump thank you for your personal and financial sacrifices to make america great again!"""
2015-09-21 01:34:00,"Carly Fiorina did such a horrible job at Lucent and HP, virtually destroying both companies, that she never got another CEO job offer! Pres."
2015-09-21 00:59:16,"We are going to WIN and MAKE AMERICA GREAT AGAIN, maybe better than ever before!"
2015-09-21 00:56:52,"I am attracting the biggest crowds, by far, and the best poll numbers, also by far.   Much of the media is totally dishonest. So sad!"
2015-09-21 00:51:49,"I have been leading big in all  polls, with two more today, @nbc and @CNN. The NBC poll is more than double next,  at 29%. Fiorina has 11%."
2015-09-21 00:30:07,There is no way that Carly  Fiorina can become the Republican Nominee or win against the Dems. Boxer killed her for Senate in California!
2015-09-20 13:17:28,"I will be on @meetthepress at 10:30. @nbc will be releasing their new poll numbers. Based on the debate results, I should do well-who knows?"
2015-09-20 09:27:54,"""@LeghanLiptak712: CNN tried to destroy Donald Trump with vaccine autism question, but he gave this AMAZING response http://t.co/nQttFpyzaC"""
2015-09-20 09:07:35,"""@MoeHoward86: THE best interview thus far...keep it up Trump! Donald Trump: ""Enough With the Nice!"" https://t.co/3sOY0pTCNB via @YouTube"""
2015-09-20 01:52:36,Thank you Faith and Freedom Forum &amp; @UrbandaleSchool. I had a great time in Iowa today! http://t.co/PeEEHTVtC8
2015-09-20 00:49:15,A great night in Iowa! https://t.co/vfCRhwTkTU
2015-09-19 22:24:33,"RT @DanScavino: Check out the latest Morning Consult poll, released 9/17/2015. @realDonaldTrump remains #1 at 36%. #Trump2016 http://t.co/r…"
2015-09-19 19:31:24,#MakeAmericaGreatAgain #Trump2016 http://t.co/O5v9oX3pyd
2015-09-19 19:15:11,On my way to Iowa. Will be landing in Des Moines in two hours. See ya!
2015-09-19 13:37:14,"Christians need support in our country (and around the world), their religious liberty is at stake! Obama has been horrible, I will be great"
2015-09-19 13:19:25,"If I would have challenged the man, the media would have accused me of interfering with that man's right of free speech. A no win situation!"
2015-09-19 12:58:08,"If someone made a nasty or controversial statement about me to the president, do you really think he would come to my rescue? No chance!"
2015-09-19 12:52:27,This is the first time in my life that I have caused controversy by NOT saying something.
2015-09-19 12:45:57,Am I morally obligated to defend the president every time somebody says something bad or controversial about him? I don't think so!
2015-09-18 21:11:32,Looking forward to meeting the students of Urbandale High School tomorrow- http://t.co/Urj3Tic2e3
2015-09-18 21:06:39,I’ve just released my position papers on The Second Amendment. https://t.co/ssFXVGWTIP
2015-09-18 19:37:09,"RT @TexasConservati: @realDonaldTrump We'll support a successful businessman, even with an incredible ego, over a corrupt liar any day.
. h…"
2015-09-18 19:15:37,Thank you.  https://t.co/G4CLmowE4U
2015-09-18 19:08:48,"GIVE AMERICA BACK ITS DREAM!  
  -- Donald J. Trump"
2015-09-18 17:56:06,"Wow, great post-debate poll: ""Trump Increases Lead"" via Breitbart  http://t.co/B3yJk2lJ8I"
2015-09-18 17:52:02,RT @TheBrodyFile: .@realDonaldTrump talks about his tweeting skills with @TheBrodyFile . Watch the golf cart video exclusive https://t.co/T…
2015-09-18 17:39:14,"RT @kingsthings: Just got back from Italy and let me tell you, they are just as fascinated by @realDonaldTrump as everyone else is."
2015-09-17 19:40:49,Would be really bad if columnist Mike Lupica left the @NYDailyNews.  A wonderful and talented guy!
2015-09-17 19:33:12,Will be interviewed tonight by @seanhannity on @FoxNews at 10 PM. Enjoy!
2015-09-17 17:28:58,Going to New Hampshire in a little while. Big crowds! #MakeAmericaGreatAgain!
2015-09-17 17:18:22,"Every poll done on debate last night, from Drudge to Newsmax to Time Magazine, had me winning in a landslide. #MakeAmericaGreatAgain!"
2015-09-17 17:17:03,"Just announced that in the history of @CNN, last night’s debate was its highest rated ever. Will they send me flowers &amp; a thank you note?"
2015-09-17 06:37:36,"RT @DanScavino: #GOP front-runner, @realDonaldTrump wins #CNNDebate at Reagan Library. #GOPDebate #Trump2016 #MakeAmericaGreatAgain http://…"
2015-09-17 06:08:05,RT @DonaldJTrumpJr: Let's get this going. They're out #CNNDebate with @realDonaldTrump @IvankaTrump @erictrump http://t.co/SoqCVsEXqH
2015-09-17 06:05:29,RT @EricTrump: Very proud of my father @realDonaldTrump http://t.co/JEqHUsfJQY
2015-09-17 04:10:37,#CNNDebate http://t.co/0r8fc2zzvY
2015-09-17 04:04:24,#CNNDebate http://t.co/X4m9WfewX2
2015-09-17 03:54:15,The #CNNDebate was amazing --- so much fun! http://t.co/tj3Cnqp3PU
2015-09-17 03:47:06,#CNNDebate Winning the @drudge_report poll- http://t.co/fokcASBVuN
2015-09-16 20:32:19,"Thank you to Tom Brady, Coach Ditka, Coach Bobby Knight and all of the many champions that have been so supportive!"
2015-09-16 20:10:05,A great honor from somebody that knows how to win! https://t.co/syJH9OT0zX
2015-09-16 20:03:56,"Will be heading over to the debate soon. Can you believe @CNN is ""milking"" it for almost 3 hours? Too long, too many people on stage!"
2015-09-16 16:05:53,RT @TheBrodyFile: Here is the @TheBrodyFile story with @realDonaldTrump that aired on @700club this morning http://t.co/UrgX8HScht #CNNDeba…
2015-09-16 06:16:39,"""@onesoldiersmom: @seanhannity @MarkSteynOnline  No one can imitate Trump. He's one of a kind. I love him more each day. #Trump2016""  Thanks"
2015-09-16 04:49:32,"""@skulls2001: We are a Cuban family from Miami Florida and would love very much to work on your political campaing here in Miami."" Great."
2015-09-16 04:47:02,"""@PMgeezer: Only 15 percent of @GOP voters said they would not back @realDonaldTrump as the party’s standard-bearer. http://t.co/hqt7WXTepm"""
2015-09-16 04:45:42,"""@chriscoxb2b: @realDonaldTrump - Donald...keep pushing...the nation needs a real leader."""
2015-09-16 04:42:10,"""@almy23841665: @DlSCORD @realDonaldTrump More Veterans will vote for Trump than you can believe! I can't imagine they wouldn't!"
2015-09-16 04:41:25,"""@97Musick: @AC360 @CNN The ""sold to lobbyists"" candidates are wasting their money. ON the BORDER and IMMIGRATION, Trump WILL win."""
2015-09-16 03:18:05,"I hope Arnold S. does well with the Apprentice because he is a nice guy and also, because I get a big percentage of the profits!"
2015-09-16 02:39:02,"Just finished the wonderful event on the U.S.S. Iowa. VETERANS FOR A STRONG AMERICA endorsed me. Such a great honor, thank you!"
2015-09-15 18:39:28,".@rushlimbaugh Rush, I am in LA inspecting property (big job creator) &amp; listening to you. You are truly fantastic--thanks!"
2015-09-15 18:00:34,The polls are really looking good—#1 everywhere despite all lobbyist &amp; special interest $ being spent against me. I’m turning down millions.
2015-09-15 17:53:03,Everyone is talking about the incredible event we had in Dallas last night. Spectacular crowd &amp; arena! Thank you @mcuban.
2015-09-15 17:47:53,.@club4growth asked me for $1 million. I said no. Now falsely advertising that I will raise taxes. I’ll lower big league for middle class.
2015-09-15 17:46:43,"My plan will lower taxes for our country, not raise them. Phony @club4growth says I will raise taxes—just another lie."
2015-09-15 15:15:27,"Little respected Club For Growth asked me for $1,000,000 - I said ""NO"". Now they are spending lobbyist and special interest money on ads!"
2015-09-15 14:59:33,Am now in L.A. Will be going to the U.S.S. IOWA at 5:30 P.M. to speak to our great VETERANS and other friends!
2015-09-15 14:39:52,Our vets are treated like 3rd class citizens. Enough! Join me &amp; @V4SA on @USSIOWA at LA Waterfront to hear my plan for vets &amp; the military!
2015-09-15 14:31:58,Loved Dallas and the tremendous crowd last night. Will be back!
2015-09-15 12:50:23,"I will rebuild the military, take care of vets and make the world respect the US again! Join me today. Info: http://t.co/oiPQsJt7fh"
2015-09-15 12:47:33,"If you’re a veteran in Los Angeles, I want you to join me and @V4SA today 9/15 on @USSIowa Sign up here! http://t.co/oiPQsJt7fh"
2015-09-15 04:58:50,"""@SandraAtwood10: @risetoflyy @realDonaldTrump FABULOUS DONALD. SO PROUD OF U! KEEP UP GD WORK! @foxnews @cnn @rushlimbaugh"""
2015-09-15 04:56:50,Speech in Dallas went really well. Big and wonderful crowd. Just arrived in L.A. Big day tomorrow!
2015-09-15 02:03:30,Unbelievable crowd in Dallas! https://t.co/9HNgVyBJEz
2015-09-14 20:36:00,"Vets mistreated, NO border security? I’m with @V4SA this Tuesday 9/15 to #MakeAmericasMilitaryGreatAgain! Join us! http://t.co/oiPQsJt7fh"
2015-09-14 19:47:46,The event with me and @V4SA in L.A on 9/15 is turning out to be huge. Get your tickets before they're gone http://t.co/oiPQsJt7fh
2015-09-14 19:46:27,Looking forward to joining @V4SA Tuesday 9/15 in L.A. aboard the @USSIowa - The Battleship of Presidents! Join us! http://t.co/oiPQsJt7fh
2015-09-14 18:23:39,My opponents big bosses--lobbyists and donors--are trying to do damage. They will fail! Money down the drain!
2015-09-14 17:26:24,RT @Schwarzenegger: Wow. I'm blown away and honored by all your tweets. I can't wait to bring my experience to the board room &amp; raise milli…
2015-09-14 16:52:40,"Thanks Mark, will be fun. https://t.co/hzlkPLebET"
2015-09-14 16:39:55,"To all my fans, sorry I couldn’t do The Apprentice any longer—but equal time (presidential run) prohibits me from doing so. Love!"
2015-09-14 16:39:14,Congrats to my friend @Schwarzenegger who is doing next season’s  Celebrity Apprentice. He'll be great &amp; will raise lots of $ for charity.
2015-09-14 15:25:30,"My honor, thank you.  https://t.co/0wKLnSIss6"
2015-09-14 15:21:53,RT @ladybella1111: @realDonaldTrump@CNN Thank you Mr Trump for drawing attention to our finest and best veterans! They need help now! https…
2015-09-14 15:20:03,"""@Doctr__Wang @CNN Nice! I love how Trump has a way of putting people on the spot. I wonder what CNN will do. The Veterans appreciate it!"""
2015-09-13 13:41:32,"Why is someone like George Pataki, who did a terrible job as Governor of N.Y. and registers ZERO in the polls, allowed on the debate stage?"
2015-09-12 23:24:32,"""@Hashtag1USA: @realDonaldTrump Trump rocked Iowa today heard his message was positive and built much enthusiasm among the voters #Trump2016"
